datetime,currency,impact,event,actual,forecast,previous
2022-03-01 13:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),5.5,5.4,5.1
2022-03-01 13:00:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2022-03-01 13:30:00+00:00,CAD,2,Gross Domestic Product (MoM),0.0,0.1,0.6
2022-03-01 13:30:00+00:00,CAD,2,Gross Domestic Product (QoQ),1.6,,1.3
2022-03-01 13:30:00+00:00,CAD,3,Gross Domestic Product Annualized,6.7,6.2,5.4
2022-03-01 14:30:00+00:00,CAD,2,S&P Global Manufacturing PMI,,56.4,
2022-03-01 14:45:00+00:00,USD,2,S&P Global Manufacturing PMI,,57.5,
2022-03-01 15:00:00+00:00,USD,2,ISM Manufacturing Employment Index,52.9,54.4,54.5
2022-03-01 15:00:00+00:00,USD,2,ISM Manufacturing New Orders Index,61.7,59.1,57.9
2022-03-01 15:00:00+00:00,USD,3,ISM Manufacturing PMI,58.6,58.0,57.6
2022-03-01 15:00:00+00:00,USD,2,ISM Manufacturing Prices Paid,75.6,74.6,76.1
2022-03-01 18:30:00+00:00,GBP,2,BoE's Saunders speech,,,
2022-03-01 19:00:00+00:00,GBP,2,BoE's Mann speech,,,
2022-03-01 21:45:00+00:00,NZD,2,Building Permits s.a. (MoM),-9.2,0.5,0.6
2022-03-02 00:30:00+00:00,AUD,3,Gross Domestic Product (QoQ),3.4,3.0,-1.9
2022-03-02 00:30:00+00:00,AUD,2,Gross Domestic Product (YoY),4.2,3.7,3.9
2022-03-02 02:00:00+00:00,USD,3,President Biden speech,,,
2022-03-02 08:55:00+00:00,EUR,2,Unemployment Change,-33.0,-25.0,-48.0
2022-03-02 08:55:00+00:00,EUR,2,Unemployment Rate s.a.,5.0,5.1,5.1
2022-03-02 10:00:00+00:00,EUR,3,Core Harmonized Index of Consumer Prices (YoY),2.7,2.5,2.3
2022-03-02 10:00:00+00:00,EUR,2,ECB's Schnabel speech,,,
2022-03-02 10:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),5.8,5.4,5.1
2022-03-02 10:30:00+00:00,EUR,2,10-y Bond Auction,-0.2,,0.31
2022-03-02 11:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2022-03-02 13:15:00+00:00,USD,3,ADP Employment Change,475.0,388.0,-301.0
2022-03-02 14:30:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2022-03-02 14:30:00+00:00,USD,2,Fed's Bullard speech,,,
2022-03-02 15:00:00+00:00,CAD,3,BoC Interest Rate Decision,0.5,0.5,0.25
2022-03-02 15:00:00+00:00,CAD,3,BoC Monetary Policy Statement,,,
2022-03-02 15:00:00+00:00,USD,3,Fed's Chair Powell testifies,,,
2022-03-02 16:00:00+00:00,EUR,2,ECB's Lane speech,,,
2022-03-02 19:00:00+00:00,USD,2,Fed's Beige Book,,,
2022-03-02 20:00:00+00:00,GBP,2,BoE's Cunliffe speech,,,
2022-03-02 21:30:00+00:00,AUD,2,AiG Performance of Construction Index,53.4,,45.9
2022-03-02 22:00:00+00:00,AUD,2,S&P Global Services PMI,,56.4,
2022-03-03 00:30:00+00:00,AUD,2,Building Permits (MoM),-27.9,-3.5,8.2
2022-03-03 00:30:00+00:00,AUD,2,Exports (MoM),8.0,,1.0
2022-03-03 00:30:00+00:00,AUD,2,Imports (MoM),-2.0,,5.0
2022-03-03 00:30:00+00:00,AUD,3,Trade Balance (MoM),12891.0,9050.0,8356.0
2022-03-03 08:55:00+00:00,EUR,2,HCOB Composite PMI,,56.2,
2022-03-03 09:00:00+00:00,EUR,2,HCOB Composite PMI,,55.8,
2022-03-03 09:30:00+00:00,GBP,2,S&P Global Composite PMI,,,
2022-03-03 10:00:00+00:00,EUR,2,Unemployment Rate,6.8,6.9,7.0
2022-03-03 12:30:00+00:00,EUR,2,ECB Monetary Policy Meeting Accounts,,,
2022-03-03 13:30:00+00:00,USD,2,Initial Jobless Claims,215.0,225.0,232.0
2022-03-03 13:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,230.5,,236.25
2022-03-03 13:30:00+00:00,USD,2,Nonfarm Productivity,6.6,6.7,6.6
2022-03-03 13:30:00+00:00,USD,2,Unit Labor Costs,0.9,0.3,0.3
2022-03-03 14:45:00+00:00,USD,2,S&P Global Composite PMI,,,
2022-03-03 14:45:00+00:00,USD,2,S&P Global Services PMI,,,
2022-03-03 15:00:00+00:00,USD,2,Factory Orders (MoM),1.4,0.7,-0.4
2022-03-03 15:00:00+00:00,USD,3,Fed's Chair Powell testifies,,,
2022-03-03 15:00:00+00:00,USD,2,ISM Services Employment Index,48.5,53.5,52.3
2022-03-03 15:00:00+00:00,USD,2,ISM Services New Orders Index,56.1,65.4,61.7
2022-03-03 15:00:00+00:00,USD,3,ISM Services PMI,56.5,61.0,59.9
2022-03-03 15:00:00+00:00,USD,2,ISM Services Prices Paid,83.1,83.0,82.3
2022-03-03 16:30:00+00:00,CAD,3,BoC's Governor Macklem speech,,,
2022-03-03 20:30:00+00:00,CAD,3,BoC's Governor Macklem speech,,,
2022-03-03 21:00:00+00:00,NZD,2,ANZ – Roy Morgan Consumer Confidence,81.7,,98.0
2022-03-03 23:00:00+00:00,USD,2,Fed's Williams speech,,,
2022-03-03 23:30:00+00:00,JPY,2,Jobs / Applicants Ratio,1.2,1.16,1.16
2022-03-03 23:30:00+00:00,JPY,2,Unemployment Rate,2.8,2.7,2.7
2022-03-04 07:00:00+00:00,EUR,2,Trade Balance s.a.,9.4,6.1,6.8
2022-03-04 10:00:00+00:00,EUR,2,Retail Sales (MoM),0.2,1.3,-3.0
2022-03-04 10:00:00+00:00,EUR,3,Retail Sales (YoY),7.8,9.1,2.0
2022-03-04 13:30:00+00:00,USD,2,Average Hourly Earnings (MoM),0.0,0.5,0.7
2022-03-04 13:30:00+00:00,USD,2,Average Hourly Earnings (YoY),5.1,5.8,5.7
2022-03-04 13:30:00+00:00,USD,2,Labor Force Participation Rate,62.3,62.0,62.2
2022-03-04 13:30:00+00:00,USD,3,Nonfarm Payrolls,678.0,400.0,467.0
2022-03-04 13:30:00+00:00,USD,2,U6 Underemployment Rate,7.2,7.2,7.1
2022-03-04 13:30:00+00:00,USD,2,Unemployment Rate,3.8,3.9,4.0
2022-03-04 15:00:00+00:00,CAD,2,Ivey Purchasing Managers Index,62.2,,57.4
2022-03-04 15:00:00+00:00,CAD,2,Ivey Purchasing Managers Index s.a,60.6,47.8,50.7
2022-03-07 06:45:00+00:00,CHF,2,Unemployment Rate s.a (MoM),2.2,2.3,2.3
2022-03-07 07:00:00+00:00,EUR,2,Factory Orders s.a. (MoM),1.8,1.0,2.8
2022-03-07 07:00:00+00:00,EUR,2,Retail Sales (MoM),2.0,1.5,-5.5
2022-03-07 07:00:00+00:00,EUR,3,Retail Sales (YoY),10.3,9.5,0.0
2022-03-07 23:50:00+00:00,JPY,2,Current Account n.s.a.,-1188.7,-880.2,-370.8
2022-03-08 00:01:00+00:00,GBP,2,BRC Like-For-Like Retail Sales (YoY),2.7,15.2,8.1
2022-03-08 10:00:00+00:00,EUR,3,Gross Domestic Product s.a. (QoQ),0.3,0.3,0.3
2022-03-08 10:00:00+00:00,EUR,3,Gross Domestic Product s.a. (YoY),4.6,4.6,4.6
2022-03-08 13:30:00+00:00,CAD,2,International Merchandise Trade,2.62,1.6,-0.14
2022-03-08 13:30:00+00:00,USD,2,Goods and Services Trade Balance,-89.7,-87.1,-80.73
2022-03-08 22:15:00+00:00,AUD,3,RBA's Governor Lowe speech,,,
2022-03-08 23:30:00+00:00,AUD,2,Westpac Consumer Confidence,-4.2,-1.1,-1.3
2022-03-08 23:50:00+00:00,JPY,3,Gross Domestic Product (QoQ),1.1,1.4,1.3
2022-03-08 23:50:00+00:00,JPY,2,Gross Domestic Product Annualized,4.6,5.6,5.4
2022-03-09 08:00:00+00:00,AUD,2,RBA's Debelle speech,,,
2022-03-10 00:00:00+00:00,AUD,2,Consumer Inflation Expectations,4.9,4.6,4.6
2022-03-10 12:45:00+00:00,EUR,3,ECB Main Refinancing Operations Rate,0.0,0.0,0.0
2022-03-10 12:45:00+00:00,EUR,3,ECB Monetary Policy Statement,,,
2022-03-10 12:45:00+00:00,EUR,3,ECB Rate On Deposit Facility,-0.5,-0.5,-0.5
2022-03-10 13:30:00+00:00,EUR,3,ECB Press Conference,,,
2022-03-10 13:30:00+00:00,USD,2,Consumer Price Index (MoM),0.8,0.8,0.6
2022-03-10 13:30:00+00:00,USD,2,Consumer Price Index (YoY),7.9,7.9,7.5
2022-03-10 13:30:00+00:00,USD,2,Consumer Price Index Core s.a,287.88,,286.43
2022-03-10 13:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (MoM),0.5,0.5,0.6
2022-03-10 13:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (YoY),6.4,6.4,6.0
2022-03-10 13:30:00+00:00,USD,2,Initial Jobless Claims,227.0,216.0,215.0
2022-03-10 13:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,231.25,,230.5
2022-03-10 19:00:00+00:00,USD,2,Monthly Budget Statement,-217.0,-49.5,119.0
2022-03-10 21:30:00+00:00,NZD,2,Business NZ PMI,53.6,54.5,52.1
2022-03-10 21:45:00+00:00,AUD,3,RBA's Governor Lowe speech,,,
2022-03-10 23:30:00+00:00,JPY,2,Overall Household Spending (YoY),6.9,3.6,-0.2
2022-03-11 07:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),5.5,5.5,5.5
2022-03-11 07:00:00+00:00,GBP,2,Gross Domestic Product (MoM),0.8,0.2,-0.2
2022-03-11 07:00:00+00:00,GBP,2,Industrial Production (MoM),0.7,0.1,0.3
2022-03-11 07:00:00+00:00,GBP,2,Manufacturing Production (MoM),0.8,0.2,0.2
2022-03-11 07:00:00+00:00,GBP,2,Manufacturing Production (YoY),3.6,3.1,1.3
2022-03-11 13:30:00+00:00,CAD,2,Average Hourly Wages (YoY),3.3,,2.4
2022-03-11 13:30:00+00:00,CAD,3,Net Change in Employment,336.6,160.0,-200.1
2022-03-11 13:30:00+00:00,CAD,2,Participation Rate,65.4,65.1,65.0
2022-03-11 13:30:00+00:00,CAD,3,Unemployment Rate,5.5,6.2,6.5
2022-03-11 14:00:00+00:00,GBP,2,NIESR GDP Estimate (3M),1.0,1.1,0.9
2022-03-11 15:00:00+00:00,USD,2,Michigan Consumer Expectations Index,54.4,,59.4
2022-03-11 15:00:00+00:00,USD,3,Michigan Consumer Sentiment Index,59.7,61.4,62.8
2022-03-11 15:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,5.4,,4.9
2022-03-11 15:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,3.0,,3.0
2022-03-11 15:15:00+00:00,USD,3,President Biden speech,,,
2022-03-13 20:00:00+00:00,NZD,2,REINZ House Price Index (MoM),0.5,,-1.5
2022-03-14 00:00:00+00:00,EUR,2,Eurogroup Meeting,,,
2022-03-14 10:00:00+00:00,EUR,2,ECB's Elderson speech,,,
2022-03-15 00:30:00+00:00,AUD,2,House Price Index (QoQ),4.7,3.9,5.0
2022-03-15 00:30:00+00:00,AUD,3,RBA Meeting Minutes,,,
2022-03-15 07:00:00+00:00,EUR,2,EcoFin Meeting,,,
2022-03-15 07:00:00+00:00,GBP,2,Average Earnings Excluding Bonus (3Mo/Yr),3.8,3.7,3.7
2022-03-15 07:00:00+00:00,GBP,2,Average Earnings Including Bonus (3Mo/Yr),4.8,4.6,4.3
2022-03-15 07:00:00+00:00,GBP,3,Claimant Count Change,-48.1,,-31.9
2022-03-15 07:00:00+00:00,GBP,2,Claimant Count Rate,4.4,,4.6
2022-03-15 07:00:00+00:00,GBP,3,Employment Change (3M),-12.0,,-38.0
2022-03-15 07:00:00+00:00,GBP,3,ILO Unemployment Rate (3M),3.9,4.0,4.1
2022-03-15 10:00:00+00:00,EUR,2,ZEW Survey – Current Situation,-21.4,-22.5,-8.1
2022-03-15 10:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,-39.3,10.0,54.3
2022-03-15 10:00:00+00:00,EUR,2,Industrial Production s.a. (MoM),0.0,0.1,1.2
2022-03-15 10:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,-38.7,49.3,48.6
2022-03-15 12:30:00+00:00,USD,2,Producer Price Index ex Food & Energy (YoY),8.4,8.7,8.3
2022-03-15 15:15:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2022-03-15 23:50:00+00:00,JPY,2,Exports (YoY),19.1,21.0,9.6
2022-03-15 23:50:00+00:00,JPY,2,Imports (YoY),34.0,28.0,39.6
2022-03-15 23:50:00+00:00,JPY,2,Merchandise Trade Balance Total,-668.3,-112.6,-2191.1
2022-03-16 04:30:00+00:00,JPY,2,Industrial Production (YoY),-0.5,-0.9,-0.9
2022-03-16 09:30:00+00:00,EUR,2,ECB's Elderson speech,,,
2022-03-16 10:30:00+00:00,EUR,2,10-y Bond Auction,0.38,,-0.2
2022-03-16 12:30:00+00:00,CAD,2,BoC Consumer Price Index Core (MoM),0.8,0.6,0.8
2022-03-16 12:30:00+00:00,CAD,3,BoC Consumer Price Index Core (YoY),4.8,4.5,4.3
2022-03-16 12:30:00+00:00,CAD,2,Consumer Price Index - Core (MoM),0.3,,0.4
2022-03-16 12:30:00+00:00,CAD,2,Consumer Price Index (MoM),1.0,0.9,0.9
2022-03-16 12:30:00+00:00,CAD,2,Consumer Price Index (YoY),5.7,5.5,5.1
2022-03-16 12:30:00+00:00,USD,3,Retail Sales (MoM),0.3,0.4,3.8
2022-03-16 12:30:00+00:00,USD,3,Retail Sales Control Group,-1.2,0.4,4.8
2022-03-16 12:30:00+00:00,USD,2,Retail Sales ex Autos (MoM),0.2,0.9,3.3
2022-03-16 15:45:00+00:00,USD,3,President Biden speech,,,
2022-03-16 18:00:00+00:00,USD,3,Fed Interest Rate Decision,0.5,0.5,0.25
2022-03-16 18:00:00+00:00,USD,3,Fed Monetary Policy Statement,,,
2022-03-16 18:00:00+00:00,USD,3,FOMC Economic Projections,,,
2022-03-16 18:00:00+00:00,USD,3,Interest Rate Projections - 1st year,2.8,,0.9
2022-03-16 18:00:00+00:00,USD,3,Interest Rate Projections - 2nd year,2.8,,1.6
2022-03-16 18:00:00+00:00,USD,3,Interest Rate Projections - Current,1.9,,0.1
2022-03-16 18:00:00+00:00,USD,3,Interest Rate Projections - Longer,2.4,,2.5
2022-03-16 18:30:00+00:00,USD,3,FOMC Press Conference,,,
2022-03-16 21:45:00+00:00,NZD,3,Gross Domestic Product (QoQ),3.0,3.2,-3.7
2022-03-16 21:45:00+00:00,NZD,3,Gross Domestic Product (YoY),3.1,3.3,-0.3
2022-03-17 00:30:00+00:00,AUD,3,Employment Change s.a.,77.4,37.0,12.9
2022-03-17 00:30:00+00:00,AUD,2,Full-Time Employment,121.9,,-17.0
2022-03-17 00:30:00+00:00,AUD,3,Unemployment Rate s.a.,4.0,4.1,4.2
2022-03-17 01:45:00+00:00,AUD,2,HIA New Home Sales (MoM),-7.0,,-8.3
2022-03-17 09:30:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2022-03-17 10:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (MoM),0.5,0.5,-0.9
2022-03-17 10:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (YoY),2.7,2.7,2.7
2022-03-17 10:00:00+00:00,EUR,2,Harmonized Index of Consumer Prices (MoM),0.9,0.9,0.3
2022-03-17 10:15:00+00:00,EUR,2,ECB's Lane speech,,,
2022-03-17 12:00:00+00:00,GBP,3,BoE Interest Rate Decision,0.75,0.75,0.5
2022-03-17 12:00:00+00:00,GBP,3,BoE Minutes,,,
2022-03-17 12:00:00+00:00,GBP,3,BoE Monetary Policy Summary,,,
2022-03-17 12:00:00+00:00,GBP,3,BoE MPC Vote Rate Cut,0.0,0.0,0.0
2022-03-17 12:00:00+00:00,GBP,3,BoE MPC Vote Rate Hike,8.0,9.0,9.0
2022-03-17 12:00:00+00:00,GBP,3,BoE MPC Vote Rate Unchanged,1.0,0.0,0.0
2022-03-17 12:30:00+00:00,USD,2,Building Permits (MoM),1.859,1.85,1.899
2022-03-17 12:30:00+00:00,USD,2,Housing Starts (MoM),1.769,1.69,1.638
2022-03-17 12:30:00+00:00,USD,2,Initial Jobless Claims,214.0,220.0,227.0
2022-03-17 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,223.0,,231.25
2022-03-17 12:30:00+00:00,USD,2,Philadelphia Fed Manufacturing Survey,27.4,15.0,16.0
2022-03-17 12:45:00+00:00,EUR,2,ECB's Schnabel speech,,,
2022-03-17 23:30:00+00:00,JPY,2,National Consumer Price Index (YoY),0.9,0.3,0.5
2022-03-17 23:30:00+00:00,JPY,2,"National CPI ex Food, Energy (YoY)",-1.0,-0.9,-1.1
2022-03-17 23:30:00+00:00,JPY,2,National CPI ex Fresh Food (YoY),0.6,0.6,0.2
2022-03-18 03:00:00+00:00,JPY,3,BoJ Interest Rate Decision,-0.1,-0.1,-0.1
2022-03-18 03:00:00+00:00,JPY,3,BoJ Monetary Policy Statement,,,
2022-03-18 06:00:00+00:00,JPY,3,BoJ Press Conference,,,
2022-03-18 10:00:00+00:00,EUR,2,Labor Cost Index,1.9,1.3,2.5
2022-03-18 12:30:00+00:00,CAD,3,Retail Sales (MoM),3.2,2.4,-1.8
2022-03-18 12:30:00+00:00,CAD,2,Retail Sales ex Autos (MoM),2.5,2.4,-2.5
2022-03-18 13:00:00+00:00,USD,2,US President Biden and Chinese President Xi summit,,,
2022-03-18 18:00:00+00:00,USD,2,Fed's Bowman speech,,,
2022-03-20 21:45:00+00:00,NZD,2,Exports,5.49,,4.86
2022-03-20 21:45:00+00:00,NZD,2,Imports,5.88,,5.94
2022-03-20 21:45:00+00:00,NZD,2,Trade Balance NZD (YoY),-8.37,,-7.71
2022-03-21 07:00:00+00:00,EUR,2,Producer Price Index (MoM),1.4,1.7,2.2
2022-03-21 07:30:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2022-03-21 12:30:00+00:00,USD,2,Chicago Fed National Activity Index ,0.51,0.29,0.69
2022-03-21 16:00:00+00:00,USD,3,Fed's Chair Powell speech,,,
2022-03-21 20:00:00+00:00,NZD,2,Westpac Consumer Survey,92.1,101.3,99.1
2022-03-22 01:00:00+00:00,AUD,3,RBA's Governor Lowe speech,,,
2022-03-22 07:20:00+00:00,EUR,2,ECB's De Guindos speech,,,
2022-03-22 13:10:00+00:00,EUR,2,ECB's Panetta speech,,,
2022-03-22 13:15:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2022-03-22 14:30:00+00:00,USD,2,Fed's Williams speech,,,
2022-03-22 15:15:00+00:00,GBP,2,BoE's Cunliffe speech,,,
2022-03-22 18:00:00+00:00,EUR,2,ECB's Lane speech,,,
2022-03-22 21:00:00+00:00,USD,2,Fed's Mester speech,,,
2022-03-23 07:00:00+00:00,GBP,2,Consumer Price Index (MoM),0.8,0.6,-0.1
2022-03-23 07:00:00+00:00,GBP,3,Consumer Price Index (YoY),6.2,5.9,5.5
2022-03-23 07:00:00+00:00,GBP,2,Core Consumer Price Index (YoY),5.2,5.0,4.4
2022-03-23 07:00:00+00:00,GBP,2,PPI Core Output (MoM) n.s.a,0.7,0.9,1.1
2022-03-23 07:00:00+00:00,GBP,2,PPI Core Output (YoY) n.s.a ,9.9,10.0,9.3
2022-03-23 07:00:00+00:00,GBP,2,Retail Price Index (MoM),0.8,0.8,0.0
2022-03-23 07:00:00+00:00,GBP,2,Retail Price Index (YoY),8.2,8.2,7.8
2022-03-23 12:00:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2022-03-23 12:00:00+00:00,GBP,2,Budget Report,,,
2022-03-23 12:00:00+00:00,USD,3,Fed's Chair Powell speech,,,
2022-03-23 14:00:00+00:00,USD,2,New Home Sales (MoM),0.772,0.81,0.801
2022-03-23 15:00:00+00:00,EUR,2,Consumer Confidence,-18.7,-12.9,-8.8
2022-03-23 15:45:00+00:00,USD,2,Fed's Daly speech,,,
2022-03-23 22:00:00+00:00,AUD,2,S&P Global Manufacturing PMI,,59.0,
2022-03-23 22:00:00+00:00,AUD,2,S&P Global Services PMI,,62.7,
2022-03-23 23:50:00+00:00,JPY,3,BoJ Monetary Policy Meeting Minutes,,,
2022-03-24 08:30:00+00:00,CHF,3,SNB Interest Rate Decision,-0.75,-0.75,-0.75
2022-03-24 08:30:00+00:00,CHF,3,SNB Monetary Policy Assessment,,,
2022-03-24 08:30:00+00:00,EUR,3,HCOB Composite PMI,,53.7,
2022-03-24 08:30:00+00:00,EUR,3,HCOB Manufacturing PMI,,55.8,
2022-03-24 08:30:00+00:00,EUR,2,HCOB Services PMI,,53.8,
2022-03-24 09:00:00+00:00,EUR,2,Economic Bulletin,,,
2022-03-24 09:00:00+00:00,EUR,3,HCOB Composite PMI,,53.9,
2022-03-24 09:00:00+00:00,EUR,2,HCOB Manufacturing PMI,,56.0,
2022-03-24 09:00:00+00:00,EUR,2,HCOB Services PMI,,54.2,
2022-03-24 09:30:00+00:00,EUR,2,ECB's Elderson speech,,,
2022-03-24 09:30:00+00:00,GBP,2,S&P Global Composite PMI,,,
2022-03-24 09:30:00+00:00,GBP,2,S&P Global Manufacturing PMI,,56.7,
2022-03-24 09:30:00+00:00,GBP,3,S&P Global Services PMI,,58.0,
2022-03-24 12:30:00+00:00,USD,3,Durable Goods Orders,-2.2,-0.5,1.6
2022-03-24 12:30:00+00:00,USD,2,Durable Goods Orders ex Defense,-2.7,0.0,1.6
2022-03-24 12:30:00+00:00,USD,2,Durable Goods Orders ex Transportation,-0.6,0.6,0.7
2022-03-24 12:30:00+00:00,USD,2,Initial Jobless Claims,187.0,212.0,214.0
2022-03-24 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,211.75,,223.0
2022-03-24 12:30:00+00:00,USD,3,Nondefense Capital Goods Orders ex Aircraft,-0.3,0.5,0.9
2022-03-24 13:00:00+00:00,EUR,2,ECB's Elderson speech,,,
2022-03-24 13:10:00+00:00,USD,2,Fed's Waller speech,,,
2022-03-24 13:45:00+00:00,USD,2,S&P Global Composite PMI,,,
2022-03-24 13:45:00+00:00,USD,2,S&P Global Manufacturing PMI,,56.3,
2022-03-24 13:45:00+00:00,USD,2,S&P Global Services PMI,,56.0,
2022-03-24 13:50:00+00:00,USD,2,Fed's Evans speech,,,
2022-03-24 15:00:00+00:00,USD,2,Fed's Bostic speech,,,
2022-03-24 23:30:00+00:00,JPY,2,Tokyo Consumer Price Index (YoY),1.3,1.5,1.0
2022-03-24 23:30:00+00:00,JPY,2,"Tokyo CPI ex Food, Energy (YoY)",-0.4,-0.7,-0.6
2022-03-24 23:30:00+00:00,JPY,2,Tokyo CPI ex Fresh Food (YoY),0.8,0.4,0.5
2022-03-25 00:00:00+00:00,EUR,2,EU leaders summit,,,
2022-03-25 00:01:00+00:00,GBP,2,GfK Consumer Confidence,-31.0,-30.0,-26.0
2022-03-25 07:00:00+00:00,GBP,2,Retail Sales (MoM),-0.3,0.6,1.9
2022-03-25 07:00:00+00:00,GBP,2,Retail Sales (YoY),7.0,7.8,9.1
2022-03-25 07:00:00+00:00,GBP,2,Retail Sales ex-Fuel (MoM),-0.7,0.5,1.7
2022-03-25 07:00:00+00:00,GBP,2,Retail Sales ex-Fuel (YoY),4.6,5.6,7.2
2022-03-25 09:00:00+00:00,EUR,2,IFO – Business Climate,90.8,94.2,98.9
2022-03-25 09:00:00+00:00,EUR,2,IFO – Current Assessment,97.0,96.5,98.6
2022-03-25 09:00:00+00:00,EUR,2,IFO – Expectations,85.1,92.0,99.2
2022-03-25 14:00:00+00:00,USD,2,Fed's Williams speech,,,
2022-03-25 14:00:00+00:00,USD,2,Michigan Consumer Expectations Index,54.3,,54.4
2022-03-25 14:00:00+00:00,USD,2,Michigan Consumer Sentiment Index,59.4,59.7,59.7
2022-03-25 14:00:00+00:00,USD,2,Pending Home Sales (MoM),-4.1,1.0,-5.7
2022-03-25 14:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,5.4,,5.4
2022-03-25 14:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,3.0,,3.0
2022-03-25 16:00:00+00:00,USD,2,Fed's Waller speech,,,
2022-03-25 16:45:00+00:00,CAD,2,BoC's Gravelle speech,,,
2022-03-28 01:30:00+00:00,AUD,2,National Australia Bank's Business Confidence (QoQ),14.0,,18.0
2022-03-28 11:00:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2022-03-28 23:30:00+00:00,JPY,2,Jobs / Applicants Ratio,1.21,1.2,1.2
2022-03-28 23:30:00+00:00,JPY,2,Unemployment Rate,2.7,2.8,2.8
2022-03-29 00:30:00+00:00,AUD,3,Retail Sales s.a. (MoM),1.8,1.0,1.8
2022-03-29 06:00:00+00:00,EUR,2,GfK Consumer Confidence Survey,-15.5,-12.0,-8.1
2022-03-29 08:30:00+00:00,AUD,3,Budget Release,,,
2022-03-29 13:00:00+00:00,USD,2,Fed's Williams speech,,,
2022-03-29 13:00:00+00:00,USD,2,Housing Price Index (MoM),1.6,1.4,1.2
2022-03-29 13:00:00+00:00,USD,2,S&P/Case-Shiller Home Price Indices (YoY),19.1,18.4,18.6
2022-03-29 14:00:00+00:00,USD,2,Consumer Confidence,,,
2022-03-29 16:30:00+00:00,CHF,2,SNB's Zurbrugg speech,,,
2022-03-29 21:45:00+00:00,NZD,2,Building Permits s.a. (MoM),10.5,,-9.2
2022-03-29 23:50:00+00:00,JPY,2,Large Retailer Sales,0.1,0.3,2.6
2022-03-29 23:50:00+00:00,JPY,2,Retail Trade (YoY),-0.8,-0.3,1.6
2022-03-29 23:50:00+00:00,JPY,2,Retail Trade s.a (MoM),-0.8,0.0,-1.9
2022-03-30 07:00:00+00:00,CHF,2,KOF Leading Indicator,99.7,100.8,105.0
2022-03-30 08:00:00+00:00,CHF,2,ZEW Survey – Expectations,-27.8,9.1,9.0
2022-03-30 08:00:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2022-03-30 08:10:00+00:00,GBP,2,BoE's Broadbent speech,,,
2022-03-30 09:00:00+00:00,EUR,2,Business Climate,1.67,,1.79
2022-03-30 09:00:00+00:00,EUR,2,Consumer Confidence,-18.7,-18.7,-18.7
2022-03-30 12:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),7.6,6.7,5.5
2022-03-30 12:15:00+00:00,USD,3,ADP Employment Change,455.0,450.0,475.0
2022-03-30 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures (QoQ),5.0,5.0,5.0
2022-03-30 12:30:00+00:00,USD,3,Gross Domestic Product Annualized,6.9,7.0,7.0
2022-03-30 12:30:00+00:00,USD,2,Gross Domestic Product Price Index,7.1,7.2,7.2
2022-03-30 12:30:00+00:00,USD,2,Personal Consumption Expenditures Prices (QoQ),6.4,6.3,6.3
2022-03-30 13:00:00+00:00,CHF,2,SNB Quarterly Bulletin,,,
2022-03-30 15:15:00+00:00,EUR,2,ECB's Panetta speech,,,
2022-03-30 23:50:00+00:00,JPY,2,Industrial Production (MoM),0.1,0.5,-0.8
2022-03-30 23:50:00+00:00,JPY,2,Industrial Production (YoY),0.2,-2.3,-0.5
2022-03-31 00:30:00+00:00,AUD,2,Building Permits (MoM),43.5,10.0,-27.9
2022-03-31 06:00:00+00:00,EUR,2,Retail Sales (MoM),0.3,0.5,2.0
2022-03-31 06:00:00+00:00,EUR,3,Retail Sales (YoY),7.0,6.1,10.3
2022-03-31 06:00:00+00:00,GBP,3,Gross Domestic Product (QoQ),1.3,1.0,1.0
2022-03-31 06:00:00+00:00,GBP,2,Gross Domestic Product (YoY),6.6,6.5,6.5
